,VCF0113,VCF0146,VCF0311,VCF0380,VCF0740,VCF0204_dk,VCF0211,VCF0212,VCF0217_dk,VCF0220_dk,VCF0223_dk,VCF0224_dk,VCF0231_dk,VCF0233_dk,VCF0425_dk,VCF0426_dk,VCF0428_dk,VCF0471_dk,VCF0906_dk,VCF9056_dk,VCF9057_dk,VCF0801,VCF0806_dk,VCF0886_dk,VCF9048_dk,VCF0853_dk,VCF9017_dk,VCF9040_dk,VCF9041_dk,VCF9042_dk,VCF0451_dk,VCF0838_dk,VCF0871_dk,VCF0872_dk,VCF0881_dk,VCF0105a_oh0,VCF0105a_oh2,VCF0107_oh3,VCF0116_oh3,VCF0116_oh7,VCF0147_oh4,VCF0713_oh1,VCF0713_oh2,VCF0713_oh3,VCF0713_oh4,VCF0714_oh1,VCF9030_oh5,VCF9132_oh0,VCF9132_oh3,VCF0604_int
462,1,1.0,1.0,1.0,0.0,True,70.0,60.0,False,True,False,True,False,False,False,False,False,False,False,False,False,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
463,1,1.0,1.0,0.0,0.0,True,,75.0,False,True,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
464,0,0.0,0.0,1.0,0.0,False,0.0,95.0,False,False,False,False,False,False,True,False,False,False,False,False,False,95.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5
465,0,1.0,0.0,0.0,0.0,False,60.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,True,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
466,0,1.0,1.0,0.0,0.0,False,50.0,50.0,False,False,False,False,False,False,True,False,False,False,False,False,False,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
467,0,1.0,1.0,1.0,0.0,False,70.0,70.0,False,False,False,False,False,False,False,False,False,False,False,False,False,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
468,1,1.0,1.0,0.0,0.0,False,95.0,70.0,False,False,False,False,False,False,False,False,False,False,False,False,False,35.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
469,1,1.0,0.0,0.0,0.0,False,,95.0,False,False,False,False,False,False,True,False,False,False,False,False,False,,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5
470,1,1.0,1.0,1.0,0.0,True,60.0,80.0,False,False,False,False,False,False,False,False,False,False,False,False,False,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
471,0,0.0,0.0,0.0,0.0,False,50.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
472,0,1.0,1.0,0.0,0.0,False,50.0,-0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
473,0,0.0,0.0,0.0,0.0,False,50.0,50.0,False,False,False,False,False,False,False,False,False,False,True,True,True,45.0,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5
474,0,0.0,1.0,0.0,0.0,False,,70.0,False,False,False,False,False,False,True,False,False,False,False,False,False,,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5
475,0,0.0,1.0,0.0,0.0,False,95.0,75.0,False,False,False,False,False,False,False,False,False,False,False,False,False,35.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
476,0,1.0,1.0,1.0,0.0,False,40.0,60.0,False,False,False,False,False,False,False,False,False,False,False,False,False,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
477,0,1.0,1.0,1.0,0.0,False,50.0,60.0,False,False,False,False,False,False,False,False,False,False,False,False,False,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
478,1,1.0,0.0,0.0,0.0,False,50.0,50.0,False,False,False,False,False,False,True,False,False,False,False,False,False,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
479,0,0.0,1.0,0.0,0.0,False,50.0,65.0,False,False,False,False,False,False,True,False,False,False,False,False,False,55.0,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5
480,0,1.0,1.0,0.0,0.0,False,70.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
481,0,1.0,1.0,0.0,0.0,False,75.0,75.0,False,False,False,False,False,False,False,False,False,False,False,False,False,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
482,0,0.0,1.0,0.0,0.0,False,65.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
483,0,1.0,1.0,0.0,0.0,False,45.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
484,0,1.0,1.0,0.0,0.0,False,60.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
485,1,1.0,1.0,0.0,0.0,False,85.0,70.0,False,False,False,False,False,False,False,False,False,False,False,False,False,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5
486,1,1.0,0.0,0.0,1.0,False,30.0,60.0,False,False,False,False,False,False,True,False,False,False,False,False,False,60.0,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
487,0,1.0,1.0,0.0,0.0,False,80.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
488,0,1.0,1.0,0.0,0.0,False,70.0,70.0,False,False,False,False,False,False,False,False,False,False,False,False,False,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
489,0,1.0,1.0,0.0,0.0,False,-0.0,95.0,False,False,False,False,False,False,False,False,False,False,False,False,False,95.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
490,0,0.0,0.0,0.0,0.0,False,,50.0,False,False,False,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5
491,0,0.0,0.0,0.0,0.0,False,50.0,50.0,False,False,False,False,False,False,True,False,False,False,False,False,False,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5
492,0,1.0,0.0,1.0,0.0,False,50.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
493,1,1.0,0.0,0.0,0.0,False,50.0,60.0,False,False,False,False,False,False,True,False,True,False,False,False,False,50.0,True,False,False,False,False,False,False,False,False,False,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
494,1,0.0,0.0,0.0,0.0,False,60.0,50.0,False,False,False,False,False,False,True,False,False,False,False,False,False,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5
495,1,1.0,1.0,0.0,0.0,False,60.0,75.0,False,False,False,False,False,False,False,False,False,False,True,False,False,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
496,0,1.0,1.0,0.0,0.0,False,50.0,60.0,False,False,False,False,False,False,False,False,False,False,False,False,False,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
497,0,1.0,0.0,1.0,0.0,False,40.0,60.0,False,False,False,False,False,False,False,False,False,False,False,False,False,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
498,0,1.0,1.0,1.0,0.0,False,40.0,85.0,False,False,False,False,False,False,False,False,False,False,False,False,False,70.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
499,1,0.0,1.0,0.0,0.0,False,70.0,70.0,False,False,False,False,False,False,False,False,False,False,False,False,False,45.0,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
500,1,1.0,1.0,1.0,0.0,False,50.0,50.0,False,False,False,False,False,False,False,False,False,False,False,True,False,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5
501,1,1.0,0.0,1.0,0.0,False,15.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5
502,1,1.0,1.0,0.0,0.0,False,,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
503,1,0.0,1.0,1.0,0.0,False,-0.0,95.0,False,True,False,False,False,False,True,False,False,False,False,True,False,95.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
504,0,1.0,0.0,,0.0,False,50.0,50.0,False,False,True,True,False,False,True,False,False,False,True,True,True,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5
505,0,0.0,0.0,0.0,0.0,False,95.0,85.0,False,False,False,False,False,False,False,False,False,False,False,False,False,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5
506,0,1.0,1.0,1.0,0.0,False,60.0,60.0,False,False,False,False,False,False,False,False,False,False,False,False,False,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
507,0,0.0,0.0,0.0,0.0,False,50.0,15.0,False,True,False,False,False,False,False,False,False,False,False,False,False,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
508,0,1.0,1.0,1.0,0.0,False,-0.0,-0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
509,0,0.0,1.0,1.0,0.0,False,95.0,95.0,False,False,False,False,False,False,False,False,False,False,False,False,False,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
510,0,1.0,1.0,1.0,1.0,False,65.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,35.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
511,0,1.0,1.0,1.0,0.0,False,70.0,70.0,False,False,False,False,False,False,False,False,False,False,False,False,False,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5
512,0,1.0,1.0,0.0,0.0,False,85.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
513,1,1.0,1.0,0.0,0.0,False,,,False,False,False,False,False,False,True,False,False,False,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5
514,0,1.0,1.0,1.0,0.0,False,60.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,35.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
515,0,1.0,1.0,1.0,0.0,False,15.0,70.0,False,False,False,False,False,False,False,False,False,False,False,False,False,75.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
516,0,1.0,1.0,1.0,1.0,False,80.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
517,0,1.0,1.0,1.0,0.0,False,30.0,80.0,False,False,False,False,False,False,False,False,False,False,False,False,False,70.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
518,0,0.0,1.0,1.0,0.0,False,50.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
519,0,1.0,0.0,0.0,0.0,False,60.0,80.0,False,False,False,False,False,False,True,False,False,False,False,False,False,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5
520,0,1.0,0.0,1.0,0.0,False,50.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
521,0,0.0,1.0,1.0,0.0,False,30.0,70.0,False,False,False,False,False,False,False,False,False,False,False,False,False,65.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
522,1,1.0,1.0,0.0,0.0,False,15.0,85.0,False,False,False,False,False,False,False,False,False,False,False,False,False,80.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
523,1,1.0,1.0,0.0,0.0,False,50.0,60.0,False,False,False,False,False,False,True,False,False,False,False,False,False,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
524,1,1.0,1.0,0.0,0.0,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5
525,0,1.0,1.0,1.0,0.0,False,50.0,50.0,False,False,False,False,False,False,True,False,False,False,False,False,False,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
526,0,1.0,1.0,0.0,0.0,False,60.0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
527,0,0.0,1.0,1.0,0.0,False,60.0,70.0,False,False,False,False,False,False,False,False,False,False,False,False,False,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
528,0,1.0,1.0,,0.0,False,60.0,60.0,False,False,False,False,False,False,False,False,False,False,False,False,False,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
529,0,0.0,0.0,0.0,0.0,False,40.0,60.0,False,False,False,False,False,False,True,False,False,False,False,False,False,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5
530,0,1.0,1.0,0.0,0.0,False,60.0,60.0,False,False,False,False,False,False,True,False,False,False,False,False,False,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5
531,1,0.0,1.0,0.0,0.0,False,95.0,85.0,False,False,False,False,False,False,False,False,False,False,False,False,False,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
532,1,1.0,1.0,1.0,0.0,False,95.0,-0.0,False,False,False,False,False,False,False,False,False,False,True,True,True,-0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5
533,1,0.0,1.0,0.0,0.0,False,60.0,60.0,False,False,False,False,False,False,False,False,False,False,False,False,False,45.0,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
534,0,0.0,1.0,0.0,0.0,False,50.0,60.0,False,False,False,False,False,False,False,False,False,False,False,False,False,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
535,0,0.0,1.0,1.0,0.0,False,60.0,80.0,False,False,False,False,False,False,False,False,False,False,True,False,False,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
536,0,1.0,0.0,1.0,0.0,False,50.0,80.0,False,False,False,False,False,False,False,False,False,False,True,False,False,60.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
537,1,1.0,1.0,0.0,0.0,False,,,False,False,False,False,False,False,True,False,False,False,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
538,1,1.0,1.0,0.0,0.0,False,30.0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
539,1,1.0,1.0,1.0,1.0,False,-0.0,95.0,False,False,False,False,False,False,False,False,False,False,False,False,False,95.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
540,0,0.0,0.0,0.0,0.0,False,70.0,70.0,False,False,False,False,False,False,False,False,False,False,True,False,False,45.0,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
541,0,1.0,1.0,1.0,0.0,False,40.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
542,0,0.0,1.0,1.0,0.0,False,70.0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
543,0,1.0,1.0,1.0,1.0,False,60.0,70.0,False,False,False,False,False,False,False,False,False,False,False,False,True,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
544,0,1.0,1.0,1.0,0.0,False,70.0,85.0,False,False,False,False,False,False,False,False,False,False,False,False,False,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
545,0,1.0,1.0,0.0,0.0,False,95.0,-0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
546,0,1.0,1.0,1.0,0.0,False,60.0,95.0,False,False,False,False,False,False,False,False,False,False,False,False,False,65.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
547,0,0.0,0.0,0.0,0.0,False,50.0,60.0,False,False,False,False,False,False,False,False,False,False,False,False,False,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
548,0,1.0,1.0,0.0,0.0,True,50.0,,False,False,True,False,False,False,False,False,False,False,False,False,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
549,0,1.0,1.0,0.0,0.0,False,10.0,40.0,False,False,False,False,False,False,True,False,False,False,False,False,False,60.0,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5
550,0,1.0,1.0,0.0,0.0,False,60.0,60.0,False,False,False,False,False,False,False,False,False,False,False,False,False,45.0,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
551,0,0.0,1.0,0.0,0.0,False,70.0,80.0,False,False,False,False,False,False,True,False,False,False,True,False,False,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5
552,1,1.0,1.0,0.0,0.0,False,40.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
553,0,1.0,1.0,1.0,0.0,False,60.0,50.0,False,False,False,False,False,False,False,False,False,False,False,False,False,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
554,0,0.0,0.0,0.0,0.0,False,50.0,50.0,False,False,False,False,False,False,False,False,False,False,False,True,False,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
