,gender,VCF0113,VCF0146,VCF0311,VCF0361,VCF0380,VCF0740,VCF9031,VCF0204_dk,VCF0206,VCF0211,VCF0212,VCF0220_dk,VCF0223_dk,VCF0224_dk,VCF0231_dk,VCF0233_dk,VCF0413,VCF0425_dk,VCF0426_dk,VCF0428_dk,VCF0471_dk,VCF0906_dk,VCF0907_dk,VCF9056_dk,VCF9057_dk,VCF0801,VCF0723,VCF0806_dk,VCF0886_dk,VCF9048_dk,VCF0853_dk,VCF9015_dk,VCF9017_dk,VCF9040_dk,VCF9041_dk,VCF9042_dk,VCF0451_dk,VCF0838_dk,VCF0870_dk,VCF0871_dk,VCF0872_dk,VCF0881_dk,VCF0105a_oh0,VCF0105a_oh2,VCF0105a_oh4,VCF0107_oh3,VCF0116_oh3,VCF0147_oh4,VCF0713_oh1,VCF0713_oh2,VCF0713_oh3,VCF0713_oh4,VCF0714_oh1,VCF9030_oh5,VCF9132_oh0,VCF9132_oh3,VCF9133_oh3,VCF0206_int,VCF0413_int,VCF0604_int
294,0,0,0.0,1.0,0.0,1.0,0.0,0.0,False,70.0,15.0,85.0,False,False,False,False,False,30.0,False,False,False,False,False,False,False,False,80.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,400.0,400.0,0.5
295,0,0,1.0,1.0,0.0,1.0,0.0,0.0,False,50.0,60.0,70.0,False,False,False,False,False,40.0,False,False,False,False,False,False,False,False,50.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5
296,1,0,0.0,1.0,0.0,1.0,0.0,0.0,False,50.0,30.0,60.0,False,False,False,False,False,30.0,False,False,False,False,False,False,False,False,60.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,400.0,0.5
297,0,0,1.0,1.0,0.0,1.0,0.0,0.0,False,50.0,40.0,60.0,False,False,False,False,False,60.0,False,False,False,False,False,False,False,False,55.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0,1.5
298,1,0,1.0,1.0,0.0,1.0,0.0,0.0,False,95.0,-0.0,95.0,False,False,False,False,False,35.0,False,False,False,False,False,False,False,False,95.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,225.0,0.5
299,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,70.0,70.0,60.0,False,False,False,False,False,55.0,False,False,False,False,False,False,False,False,40.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,400.0,25.0,0.5
300,1,0,1.0,1.0,0.0,0.0,0.0,0.0,False,70.0,95.0,50.0,False,False,False,False,False,70.0,False,False,False,False,False,False,False,False,25.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,400.0,400.0,0.5
301,0,0,1.0,1.0,1.0,1.0,1.0,0.0,False,50.0,60.0,15.0,False,False,False,False,False,80.0,False,False,False,False,False,False,False,False,25.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.5
302,1,1,1.0,1.0,0.0,0.0,0.0,0.0,False,50.0,50.0,50.0,False,False,False,False,False,30.0,False,False,False,False,False,False,False,False,45.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400.0,0.5
303,1,1,1.0,0.0,0.0,0.0,0.0,0.0,False,50.0,40.0,60.0,False,False,False,False,False,65.0,False,False,False,False,False,False,False,False,55.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,225.0,0.5
304,1,1,1.0,1.0,1.0,0.0,0.0,0.0,True,50.0,,,True,True,False,True,False,,True,False,False,False,False,True,True,True,,1.0,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.5
305,1,1,1.0,1.0,1.0,1.0,0.0,0.0,False,50.0,15.0,85.0,False,False,False,False,False,40.0,False,False,False,False,False,False,True,False,80.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5
306,1,1,1.0,1.0,1.0,1.0,0.0,0.0,False,95.0,60.0,60.0,False,False,False,False,False,50.0,False,False,False,False,False,False,False,False,45.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,0.0,0.5
307,1,0,1.0,1.0,1.0,0.0,0.0,0.0,False,60.0,40.0,70.0,False,False,False,False,False,70.0,False,False,False,False,False,False,False,False,60.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,400.0,0.5
308,1,0,1.0,0.0,0.0,0.0,0.0,0.0,False,40.0,40.0,55.0,False,False,True,True,False,,True,True,True,False,True,True,False,False,55.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,,1.5
309,1,0,1.0,0.0,0.0,0.0,0.0,0.0,True,,,,True,True,True,True,False,,False,False,False,False,False,False,False,False,,1.0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,0.5
310,1,1,0.0,1.0,0.0,0.0,0.0,0.0,False,50.0,,,False,True,False,False,False,55.0,False,False,False,False,False,False,False,False,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,0.5
311,1,1,1.0,1.0,0.0,1.0,0.0,0.0,False,85.0,30.0,70.0,False,False,False,False,False,50.0,False,False,False,False,False,False,False,False,65.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,0.0,0.5
312,0,1,1.0,1.0,1.0,0.0,0.0,0.0,False,85.0,60.0,40.0,False,False,False,False,False,70.0,False,False,False,False,False,False,False,False,35.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1225.0,400.0,0.5
313,1,0,1.0,1.0,1.0,0.0,0.0,1.0,False,50.0,60.0,50.0,False,False,False,False,False,55.0,False,False,False,False,False,False,False,False,40.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.5
314,1,0,1.0,1.0,0.0,0.0,0.0,0.0,False,50.0,-0.0,85.0,False,False,False,False,False,5.0,True,False,False,False,True,False,True,False,90.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2025.0,0.5
315,1,0,0.0,1.0,0.0,0.0,0.0,0.0,False,85.0,40.0,70.0,False,False,False,False,False,35.0,False,False,False,False,False,False,False,False,60.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1225.0,225.0,0.5
316,0,1,0.0,1.0,0.0,1.0,0.0,1.0,False,55.0,55.0,40.0,False,False,False,False,False,50.0,False,False,False,False,False,True,False,False,40.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.5
317,1,1,0.0,1.0,0.0,0.0,0.0,0.0,False,85.0,85.0,30.0,False,False,False,False,False,70.0,False,False,False,False,False,False,False,False,20.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1225.0,400.0,0.5
318,0,1,1.0,1.0,1.0,1.0,0.0,1.0,True,,40.0,60.0,True,True,False,False,False,40.0,False,False,False,False,False,False,False,False,55.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,100.0,0.5
319,1,1,1.0,1.0,0.0,0.0,0.0,0.0,False,50.0,50.0,50.0,False,False,False,False,False,20.0,False,False,False,False,False,False,True,False,45.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,900.0,0.5
320,0,0,1.0,1.0,0.0,0.0,0.0,0.0,False,60.0,30.0,95.0,False,False,False,False,False,15.0,True,False,False,False,False,False,False,False,80.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,1225.0,0.5
321,1,0,1.0,1.0,0.0,0.0,0.0,0.0,False,40.0,50.0,60.0,False,False,False,False,False,15.0,True,False,False,False,False,False,False,False,50.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,1225.0,0.5
322,1,0,1.0,1.0,1.0,0.0,0.0,0.0,False,50.0,60.0,50.0,False,False,False,False,False,50.0,False,False,False,False,True,True,False,False,40.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
323,1,0,1.0,1.0,0.0,0.0,0.0,0.0,False,60.0,50.0,70.0,False,False,False,False,False,50.0,False,False,False,False,True,False,False,False,55.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.5
324,0,0,1.0,1.0,0.0,1.0,0.0,0.0,False,50.0,50.0,60.0,False,False,False,False,False,60.0,False,False,False,False,False,False,False,False,50.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0,0.5
325,0,0,0.0,1.0,1.0,1.0,0.0,0.0,False,95.0,60.0,60.0,False,False,False,False,False,50.0,False,False,False,False,True,True,True,True,45.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2025.0,0.0,0.5
326,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,50.0,50.0,50.0,False,False,False,False,False,45.0,True,False,False,False,False,False,True,False,45.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.5
327,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,95.0,50.0,40.0,False,False,False,False,False,30.0,False,False,False,False,False,False,False,False,40.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2025.0,400.0,0.5
328,1,1,0.0,1.0,1.0,0.0,0.0,0.0,False,85.0,,85.0,False,False,False,False,False,60.0,False,False,False,False,False,False,False,False,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1225.0,100.0,0.5
329,0,1,0.0,1.0,1.0,0.0,0.0,0.0,False,70.0,95.0,50.0,False,False,False,False,False,65.0,True,False,False,False,False,True,False,False,25.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,400.0,225.0,0.5
330,0,1,1.0,1.0,1.0,0.0,0.0,0.0,False,70.0,-0.0,,False,False,False,False,False,75.0,False,False,False,False,False,False,False,False,,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,625.0,0.5
331,0,1,1.0,1.0,0.0,1.0,0.0,0.0,False,70.0,40.0,60.0,False,False,False,False,False,15.0,False,False,False,False,False,False,False,False,55.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,400.0,1225.0,0.5
332,0,1,1.0,1.0,0.0,0.0,0.0,0.0,False,-0.0,40.0,70.0,False,False,False,False,False,55.0,True,False,False,False,False,True,False,False,60.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2500.0,25.0,0.5
333,0,0,1.0,1.0,0.0,1.0,0.0,0.0,False,85.0,70.0,70.0,False,False,False,False,False,45.0,True,False,False,False,False,False,False,False,45.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1225.0,25.0,0.5
334,1,0,1.0,0.0,1.0,0.0,0.0,0.0,False,80.0,50.0,50.0,False,False,False,False,False,50.0,False,False,False,False,True,True,False,False,45.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,900.0,0.0,0.5
335,0,1,1.0,1.0,0.0,1.0,0.0,0.0,False,50.0,50.0,50.0,False,False,False,False,False,60.0,False,False,False,False,False,False,False,False,45.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5
336,0,1,1.0,1.0,0.0,0.0,0.0,0.0,False,70.0,,40.0,True,False,False,False,False,65.0,False,False,False,False,False,False,False,False,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,400.0,225.0,0.5
337,0,1,1.0,1.0,0.0,1.0,0.0,0.0,True,,,,True,True,False,False,False,65.0,False,False,False,False,False,False,False,False,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,225.0,1.5
338,1,0,0.0,1.0,0.0,0.0,0.0,1.0,False,95.0,70.0,50.0,False,False,False,False,False,35.0,True,False,False,False,False,False,False,False,35.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2025.0,225.0,0.5
339,0,0,1.0,1.0,1.0,1.0,1.0,0.0,False,50.0,60.0,50.0,False,False,False,False,False,70.0,False,False,False,False,False,False,False,False,40.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400.0,0.5
340,0,1,1.0,1.0,0.0,1.0,1.0,1.0,False,50.0,60.0,40.0,False,False,False,False,False,65.0,False,False,False,False,False,False,False,False,35.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,225.0,0.5
341,0,1,1.0,1.0,0.0,1.0,0.0,0.0,False,80.0,40.0,70.0,False,False,False,False,False,30.0,True,False,False,False,False,True,False,False,60.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,900.0,400.0,0.5
342,0,0,1.0,1.0,0.0,1.0,0.0,0.0,False,50.0,-0.0,80.0,False,False,False,False,False,5.0,False,False,False,False,False,False,False,False,85.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2025.0,0.5
343,1,0,1.0,1.0,1.0,0.0,0.0,0.0,False,95.0,50.0,50.0,False,False,False,False,False,65.0,False,False,False,False,True,False,False,False,45.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,225.0,0.5
344,0,0,0.0,0.0,0.0,1.0,0.0,0.0,False,50.0,50.0,50.0,False,False,False,False,False,35.0,False,False,False,False,False,False,False,True,45.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,225.0,0.5
345,1,1,1.0,0.0,0.0,0.0,0.0,0.0,False,50.0,,,False,False,False,False,False,65.0,True,False,False,False,False,False,True,False,,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,225.0,0.5
346,0,1,0.0,1.0,0.0,0.0,0.0,0.0,False,60.0,50.0,,False,False,False,False,False,25.0,False,False,False,False,False,False,True,True,,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,625.0,0.5
347,1,0,1.0,0.0,,0.0,0.0,0.0,False,50.0,,,False,False,False,False,False,,True,False,False,False,False,False,False,True,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.5
348,1,1,1.0,1.0,0.0,0.0,0.0,0.0,False,90.0,90.0,90.0,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,45.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1600.0,2500.0,0.5
349,0,0,1.0,1.0,0.0,0.0,0.0,0.0,False,75.0,55.0,50.0,False,False,False,False,False,65.0,False,False,False,False,False,False,False,False,45.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,225.0,0.5
350,0,1,1.0,1.0,1.0,1.0,1.0,0.0,False,15.0,50.0,60.0,False,False,False,False,False,60.0,False,False,False,False,False,False,False,False,50.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1225.0,100.0,0.5
351,0,1,1.0,1.0,1.0,1.0,0.0,0.0,False,75.0,25.0,90.0,False,False,False,False,False,15.0,False,False,False,False,False,False,False,False,80.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,625.0,1225.0,0.5
352,1,1,0.0,1.0,0.0,0.0,0.0,0.0,False,50.0,50.0,50.0,False,False,True,False,False,30.0,True,False,False,False,False,True,True,False,45.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,400.0,0.5
353,1,1,1.0,1.0,0.0,0.0,0.0,0.0,False,50.0,45.0,50.0,False,False,False,False,False,60.0,False,False,False,False,True,False,True,False,50.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.5
354,1,0,1.0,1.0,1.0,0.0,0.0,0.0,False,50.0,40.0,40.0,False,False,False,False,False,75.0,False,False,False,False,False,False,False,False,45.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,625.0,0.5
355,1,0,1.0,1.0,1.0,0.0,0.0,0.0,False,50.0,95.0,50.0,False,True,False,False,False,85.0,False,False,False,False,False,False,False,False,25.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1225.0,0.5
356,1,1,1.0,1.0,0.0,,0.0,0.0,False,50.0,50.0,50.0,False,False,False,False,False,25.0,False,False,False,False,False,True,True,False,45.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,625.0,0.5
357,1,1,1.0,1.0,,0.0,0.0,0.0,False,50.0,50.0,50.0,False,False,False,False,False,65.0,False,False,False,False,False,False,False,False,45.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.5
358,1,1,1.0,1.0,1.0,0.0,0.0,1.0,False,70.0,,,False,False,False,False,False,65.0,False,False,False,False,False,False,False,False,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,225.0,0.5
359,1,0,0.0,0.0,1.0,0.0,0.0,0.0,False,10.0,60.0,30.0,False,False,False,False,False,20.0,True,False,False,False,False,False,False,False,30.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1600.0,900.0,0.5
360,0,0,1.0,1.0,0.0,1.0,0.0,0.0,False,50.0,40.0,50.0,False,False,False,False,False,40.0,False,False,False,False,False,False,False,False,50.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.5
361,1,0,1.0,1.0,,0.0,0.0,0.0,False,50.0,,60.0,False,False,False,False,False,70.0,True,False,False,False,False,False,False,False,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,400.0,0.5
362,0,0,1.0,1.0,0.0,1.0,0.0,0.0,False,75.0,50.0,75.0,False,False,False,False,False,35.0,False,False,False,False,False,False,False,False,60.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,225.0,0.5
363,0,0,1.0,1.0,0.0,1.0,0.0,0.0,False,,80.0,80.0,False,False,False,False,False,50.0,False,False,False,False,False,False,False,False,45.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5
364,0,0,1.0,1.0,0.0,0.0,1.0,0.0,False,50.0,30.0,65.0,False,False,False,False,False,35.0,False,False,False,False,False,False,False,False,65.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.5
365,0,0,1.0,1.0,1.0,1.0,0.0,0.0,False,85.0,70.0,70.0,False,False,False,False,False,50.0,False,False,False,False,True,False,False,False,45.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1225.0,0.0,0.5
366,1,0,1.0,1.0,1.0,0.0,0.0,0.0,False,60.0,30.0,40.0,False,False,False,False,False,65.0,False,False,False,False,False,True,False,False,50.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,225.0,0.5
